SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,CATEGORY,TARGET_LABEL,CCR_2010,CCR_2011,CCR_2012,CCR_2013,CCR_2014,CCR_2015,TARGET_LABEL_SORT,COOP,COOP_CODE
20142015,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,Delivery Target,Met Target,,No,No,Yes,Yes,No,3,NKCES,905
20142015,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,Delivery Target,Delivery Target,,22.6,31.2,39.8,48.4,57.0,1,NKCES,905
20142015,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,Delivery Target,Actual Score,14.0,21.0,30.8,50.0,59.5,56.4,2,NKCES,905
20142015,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,Delivery Target,Met Target,,No,No,Yes,Yes,No,3,NKCES,905
20142015,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,Delivery Target,Delivery Target,,37.0,44.0,51.0,58.0,65.0,1,GRREC,902
20142015,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,Delivery Target,Actual Score,30.0,25.0,34.0,41.4,63.0,74.6,2,GRREC,902
20142015,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,GRREC,902
20142015,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,Delivery Target,Delivery Target,,37.0,44.0,51.0,58.0,65.0,1,GRREC,902
20142015,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,Delivery Target,Actual Score,30.0,24.0,34.0,41.4,63.0,74.6,2,GRREC,902
20142015,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,Delivery Target,Delivery Target,,54.1,59.2,64.3,69.4,74.5,1,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,Delivery Target,Actual Score,49.0,58.0,59.8,66.7,69.4,81.0,2,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,Delivery Target,Delivery Target,,54.1,59.2,64.3,69.4,74.5,1,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,Delivery Target,Actual Score,49.0,58.0,59.8,66.7,69.4,80.5,2,GRREC,902
20142015,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,032,ELLIOTT,155,Elliott County,280,Elliott County High School,155280,032155280,210168000331,Delivery Target,Delivery Target,,37.9,44.8,51.7,58.6,65.5,1,KEDC,903
20142015,032,ELLIOTT,155,Elliott County,280,Elliott County High School,155280,032155280,210168000331,Delivery Target,Actual Score,31.0,20.0,27.2,38.2,45.9,53.2,2,KEDC,903
20142015,032,ELLIOTT,155,Elliott County,280,Elliott County High School,155280,032155280,210168000331,Delivery Target,Met Target,,No,No,No,No,No,3,KEDC,903
20142015,032,ELLIOTT,155,Elliott County,,---District Total---,155,,,Delivery Target,Delivery Target,,37.9,44.8,51.7,58.6,65.5,1,KEDC,903
20142015,032,ELLIOTT,155,Elliott County,,---District Total---,155,,,Delivery Target,Actual Score,31.0,20.0,27.2,38.2,45.9,53.2,2,KEDC,903
20142015,032,ELLIOTT,155,Elliott County,,---District Total---,155,,,Delivery Target,Met Target,,No,No,No,No,No,3,KEDC,903
20142015,052,HENRY,156,Eminence Independent,010,Eminence High School,156010,052156010,210171000332,Delivery Target,Delivery Target,,52.3,57.6,62.9,68.2,73.5,1,OVEC,906
20142015,052,HENRY,156,Eminence Independent,010,Eminence High School,156010,052156010,210171000332,Delivery Target,Actual Score,47.0,46.0,67.7,58.1,82.9,78.4,2,OVEC,906
20142015,052,HENRY,156,Eminence Independent,010,Eminence High School,156010,052156010,210171000332,Delivery Target,Met Target,,No,Yes,No,Yes,Yes,3,OVEC,906
20142015,052,HENRY,156,Eminence Independent,,---District Total---,156,,,Delivery Target,Delivery Target,,47.8,53.6,59.4,65.2,71.0,1,OVEC,906
20142015,052,HENRY,156,Eminence Independent,,---District Total---,156,,,Delivery Target,Actual Score,42.0,33.0,67.7,58.1,82.9,78.4,2,OVEC,906
20142015,052,HENRY,156,Eminence Independent,,---District Total---,156,,,Delivery Target,Met Target,,No,Yes,No,Yes,Yes,3,OVEC,906
20142015,059,KENTON,157,Erlanger-Elsmere Independent,030,Lloyd High School,157030,059157030,210174000337,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,NKCES,905
20142015,059,KENTON,157,Erlanger-Elsmere Independent,030,Lloyd High School,157030,059157030,210174000337,Delivery Target,Actual Score,29.0,44.0,43.4,63.3,85.8,80.2,2,NKCES,905
20142015,059,KENTON,157,Erlanger-Elsmere Independent,030,Lloyd High School,157030,059157030,210174000337,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,NKCES,905
20142015,059,KENTON,157,Erlanger-Elsmere Independent,,---District Total---,157,,,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,NKCES,905
20142015,059,KENTON,157,Erlanger-Elsmere Independent,,---District Total---,157,,,Delivery Target,Actual Score,29.0,44.0,43.4,63.3,85.8,80.2,2,NKCES,905
20142015,059,KENTON,157,Erlanger-Elsmere Independent,,---District Total---,157,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,NKCES,905
20142015,033,ESTILL,161,Estill County,090,Estill County High School,161090,033161090,210176000342,Delivery Target,Delivery Target,,33.4,40.8,48.2,55.6,63.0,1,SESC,907
20142015,033,ESTILL,161,Estill County,090,Estill County High School,161090,033161090,210176000342,Delivery Target,Actual Score,26.0,48.0,40.9,60.0,68.7,70.9,2,SESC,907
20142015,033,ESTILL,161,Estill County,090,Estill County High School,161090,033161090,210176000342,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,SESC,907
20142015,033,ESTILL,161,Estill County,,---District Total---,161,,,Delivery Target,Delivery Target,,33.4,40.8,48.2,55.6,63.0,1,SESC,907
20142015,033,ESTILL,161,Estill County,,---District Total---,161,,,Delivery Target,Actual Score,26.0,48.0,40.9,60.0,68.7,70.9,2,SESC,907
20142015,033,ESTILL,161,Estill County,,---District Total---,161,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,SESC,907
20142015,010,BOYD,162,Fairview Independent,020,Fairview High School,162020,010162020,210180000348,Delivery Target,Delivery Target,,37.0,44.0,51.0,58.0,65.0,1,KEDC,903
20142015,010,BOYD,162,Fairview Independent,020,Fairview High School,162020,010162020,210180000348,Delivery Target,Actual Score,30.0,23.0,42.7,37.3,68.8,77.3,2,KEDC,903
20142015,010,BOYD,162,Fairview Independent,020,Fairview High School,162020,010162020,210180000348,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,KEDC,903
20142015,010,BOYD,162,Fairview Independent,,---District Total---,162,,,Delivery Target,Delivery Target,,37.0,44.0,51.0,58.0,65.0,1,KEDC,903
20142015,010,BOYD,162,Fairview Independent,,---District Total---,162,,,Delivery Target,Actual Score,30.0,23.0,42.7,37.3,68.8,77.3,2,KEDC,903
20142015,010,BOYD,162,Fairview Independent,,---District Total---,162,,,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,KEDC,903
20142015,034,FAYETTE,165,Fayette County,170,Bryan Station High School,165170,034165170,210186000388,Delivery Target,Delivery Target,,31.6,39.2,46.8,54.4,62.0,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,170,Bryan Station High School,165170,034165170,210186000388,Delivery Target,Actual Score,24.0,28.0,34.2,38.1,53.9,53.3,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,170,Bryan Station High School,165170,034165170,210186000388,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,034,FAYETTE,165,Fayette County,039,Henry Clay High School,165039,034165039,210186000364,Delivery Target,Delivery Target,,50.5,56.0,61.5,67.0,72.5,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,039,Henry Clay High School,165039,034165039,210186000364,Delivery Target,Actual Score,45.0,49.0,50.2,65.7,66.0,71.9,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,039,Henry Clay High School,165039,034165039,210186000364,Delivery Target,Met Target,,No,No,Yes,No,No,3,CKEC,901
20142015,034,FAYETTE,165,Fayette County,060,Lafayette High School,165060,034165060,210186000367,Delivery Target,Delivery Target,,53.2,58.4,63.6,68.8,74.0,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,060,Lafayette High School,165060,034165060,210186000367,Delivery Target,Actual Score,48.0,53.0,58.8,67.4,69.3,71.1,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,060,Lafayette High School,165060,034165060,210186000367,Delivery Target,Met Target,,No,Yes,Yes,Yes,No,3,CKEC,901
20142015,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,034165200,210186001669,Delivery Target,Delivery Target,,62.2,66.4,70.6,74.8,79.0,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,034165200,210186001669,Delivery Target,Actual Score,58.0,66.0,66.1,62.9,62.7,71.2,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,034165200,210186001669,Delivery Target,Met Target,,Yes,No,No,No,No,3,CKEC,901
20142015,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,034165105,210186000383,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,034165105,210186000383,Delivery Target,Actual Score,44.0,49.0,54.0,60.2,64.3,65.8,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,034165105,210186000383,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,034,FAYETTE,165,Fayette County,,---District Total---,165,,,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,CKEC,901
20142015,034,FAYETTE,165,Fayette County,,---District Total---,165,,,Delivery Target,Actual Score,44.0,49.0,52.5,58.7,62.6,66.4,2,CKEC,901
20142015,034,FAYETTE,165,Fayette County,,---District Total---,165,,,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,035171035,210192000398,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,KEDC,903
20142015,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,035171035,210192000398,Delivery Target,Actual Score,38.0,31.0,56.7,65.3,75.2,72.9,2,KEDC,903
20142015,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,035171035,210192000398,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KEDC,903
20142015,035,FLEMING,171,Fleming County,,---District Total---,171,,,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,KEDC,903
20142015,035,FLEMING,171,Fleming County,,---District Total---,171,,,Delivery Target,Actual Score,38.0,31.0,56.7,65.3,75.2,72.9,2,KEDC,903
20142015,035,FLEMING,171,Fleming County,,---District Total---,171,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KEDC,903
20142015,036,FLOYD,175,Floyd County,025,Allen Central High School,175025,036175025,210195000404,Delivery Target,Delivery Target,,29.8,37.6,45.4,53.2,61.0,1,KVEC,904
20142015,036,FLOYD,175,Floyd County,025,Allen Central High School,175025,036175025,210195000404,Delivery Target,Actual Score,22.0,27.0,29.5,57.1,66.0,89.8,2,KVEC,904
20142015,036,FLOYD,175,Floyd County,025,Allen Central High School,175025,036175025,210195000404,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KVEC,904
20142015,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,Delivery Target,Delivery Target,,22.6,31.2,39.8,48.4,57.0,1,KVEC,904
20142015,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,Delivery Target,Actual Score,14.0,27.0,26.1,55.0,78.4,73.8,2,KVEC,904
20142015,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,KVEC,904
20142015,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,Delivery Target,Delivery Target,,35.2,42.4,49.6,56.8,64.0,1,KVEC,904
20142015,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,Delivery Target,Actual Score,28.0,27.0,37.2,47.7,74.1,85.0,2,KVEC,904
20142015,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,KVEC,904
20142015,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Delivery Target,,25.3,33.6,41.9,50.2,58.5,1,KVEC,904
20142015,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Actual Score,17.0,26.0,24.0,44.6,75.8,76.9,2,KVEC,904
20142015,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,KVEC,904
20142015,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Delivery Target,,28.9,36.8,44.7,52.6,60.5,1,KVEC,904
20142015,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Actual Score,21.0,26.0,29.7,50.6,72.4,81.0,2,KVEC,904
20142015,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KVEC,904
20142015,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Delivery Target,,74.8,77.6,80.4,83.2,86.0,1,NKCES,905
20142015,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Actual Score,72.0,76.0,70.2,81.3,84.3,88.0,2,NKCES,905
20142015,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,NKCES,905
20142015,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Delivery Target,,74.8,77.6,80.4,83.2,86.0,1,NKCES,905
20142015,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Actual Score,72.0,76.0,70.2,81.3,84.3,88.0,2,NKCES,905
20142015,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,NKCES,905
20142015,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Delivery Target,,46.0,52.0,58.0,64.0,70.0,1,CKEC,901
20142015,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Actual Score,40.0,28.0,38.9,37.3,56.4,59.7,2,CKEC,901
20142015,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,CKEC,901
20142015,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Actual Score,36.0,21.0,38.9,37.3,56.4,59.7,2,CKEC,901
20142015,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Actual Score,44.0,43.0,47.3,47.4,53.6,63.4,2,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Met Target,,No,No,No,No,No,3,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Actual Score,38.0,41.0,44.2,53.7,67.9,58.7,2,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Met Target,,No,No,No,Yes,No,3,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Actual Score,38.0,36.0,45.0,48.4,58.9,60.8,2,OVEC,906
20142015,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Met Target,,No,No,No,No,No,3,OVEC,906
20142015,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Delivery Target,,38.8,45.6,52.4,59.2,66.0,1,WKEC,908
20142015,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Actual Score,32.0,29.0,35.1,51.2,55.3,91.7,2,WKEC,908
20142015,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Met Target,,No,No,No,No,Yes,3,WKEC,908
20142015,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Delivery Target,,38.8,45.6,52.4,59.2,66.0,1,WKEC,908
20142015,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Actual Score,32.0,29.0,35.1,51.2,55.3,91.7,2,WKEC,908
20142015,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Met Target,,No,No,No,No,Yes,3,WKEC,908
20142015,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,WKEC,908
20142015,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Actual Score,29.0,21.0,44.8,56.7,72.4,73.7,2,WKEC,908
20142015,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,WKEC,908
20142015,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,WKEC,908
20142015,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Actual Score,29.0,21.0,44.8,56.7,72.4,73.7,2,WKEC,908
20142015,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,WKEC,908
20142015,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Delivery Target,,28.9,36.8,44.7,52.6,60.5,1,OVEC,906
20142015,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Actual Score,21.0,33.0,44.8,43.9,49.1,56.1,2,OVEC,906
20142015,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Met Target,,Yes,Yes,No,No,No,3,OVEC,906
20142015,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Delivery Target,,28.9,36.8,44.7,52.6,60.5,1,OVEC,906
20142015,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Actual Score,21.0,33.0,44.8,43.9,49.1,56.1,2,OVEC,906
20142015,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Met Target,,Yes,Yes,No,No,No,3,OVEC,906
20142015,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,SESC,907
20142015,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Actual Score,27.0,34.0,42.7,52.8,62.8,76.6,2,SESC,907
20142015,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,SESC,907
20142015,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,SESC,907
20142015,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Actual Score,27.0,34.0,42.7,52.8,62.8,76.6,2,SESC,907
20142015,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,SESC,907
20142015,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,GRREC,902
20142015,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Actual Score,36.0,43.0,54.5,69.4,73.3,78.4,2,GRREC,902
20142015,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Delivery Target,,41.5,48.0,54.5,61.0,67.5,1,GRREC,902
20142015,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Actual Score,35.0,40.0,54.5,69.4,73.3,78.4,2,GRREC,902
20142015,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Delivery Target,,35.2,42.4,49.6,56.8,64.0,1,OVEC,906
20142015,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Actual Score,28.0,39.0,54.3,61.6,66.5,72.5,2,OVEC,906
20142015,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,OVEC,906
20142015,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,OVEC,906
20142015,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Actual Score,27.0,37.0,54.3,61.6,66.5,72.5,2,OVEC,906
20142015,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,OVEC,906
20142015,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Delivery Target,,47.8,53.6,59.4,65.2,71.0,1,WKEC,908
20142015,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Actual Score,42.0,55.0,56.6,53.4,59.0,71.5,2,WKEC,908
20142015,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Met Target,,Yes,Yes,No,No,Yes,3,WKEC,908
20142015,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,WKEC,908
20142015,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Actual Score,38.0,51.0,56.6,53.4,59.0,71.5,2,WKEC,908
20142015,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Met Target,,Yes,Yes,No,No,Yes,3,WKEC,908
20142015,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Delivery Target,,37.9,44.8,51.7,58.6,65.5,1,GRREC,902
20142015,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Actual Score,31.0,33.0,40.6,48.2,66.6,67.9,2,GRREC,902
20142015,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,GRREC,902
20142015,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Delivery Target,,37.9,44.8,51.7,58.6,65.5,1,GRREC,902
20142015,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Actual Score,31.0,33.0,40.6,48.2,66.6,67.9,2,GRREC,902
20142015,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,GRREC,902
20142015,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Delivery Target,,40.6,47.2,53.8,60.4,67.0,1,GRREC,902
20142015,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Actual Score,34.0,29.0,40.4,55.5,63.3,69.7,2,GRREC,902
20142015,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,GRREC,902
20142015,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Delivery Target,,40.6,47.2,53.8,60.4,67.0,1,GRREC,902
20142015,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Actual Score,34.0,29.0,40.4,55.5,63.3,69.7,2,GRREC,902
20142015,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,GRREC,902
20142015,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Delivery Target,,33.4,40.8,48.2,55.6,63.0,1,KEDC,903
20142015,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Actual Score,26.0,31.0,45.9,58.1,64.6,66.8,2,KEDC,903
20142015,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KEDC,903
20142015,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Delivery Target,,33.4,40.8,48.2,55.6,63.0,1,KEDC,903
20142015,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Actual Score,26.0,31.0,45.9,58.1,64.6,66.8,2,KEDC,903
20142015,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KEDC,903
20142015,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,GRREC,902
20142015,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Actual Score,44.0,44.0,68.8,76.0,74.7,73.2,2,GRREC,902
20142015,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,046,HANCOCK,225,Hancock County,,---District Total---,225,,,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,GRREC,902
