SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,CATEGORY,TARGET_LABEL,CCR_2015,CCR_2016,CCR_2017,CCR_2018,CCR_2019,CCR_2020,TARGET_LABEL_SORT,COOP,COOP_CODE
20152016,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Delivery Target,,79.2,81.5,,,,1,KVEC,904
20152016,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Actual Score,76.9,78.5,,,,,2,KVEC,904
20152016,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,036175150,210195000472,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Delivery Target,,82.9,84.8,,,,1,KVEC,904
20152016,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Actual Score,81.0,87.0,,,,,2,KVEC,904
20152016,036,FLOYD,175,Floyd County,,---District Total---,175,,,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Delivery Target,,89.2,90.4,,,,1,NKCES,905
20152016,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Actual Score,88.0,92.2,,,,,2,NKCES,905
20152016,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Delivery Target,,89.2,90.4,,,,1,NKCES,905
20152016,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Actual Score,88.0,92.2,,,,,2,NKCES,905
20152016,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Delivery Target,,70.0,73.4,,,,1,CKEC,901
20152016,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Actual Score,66.7,80.4,,,,,2,CKEC,901
20152016,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,Delivery Target,Met Target,,Yes,,,,,3,CKEC,901
20152016,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Delivery Target,,63.7,67.8,,,,1,CKEC,901
20152016,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Actual Score,59.7,74.5,,,,,2,CKEC,901
20152016,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,Delivery Target,Met Target,,Yes,,,,,3,CKEC,901
20152016,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Delivery Target,,67.1,70.7,,,,1,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Actual Score,63.4,50.8,,,,,2,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Delivery Target,,63.1,67.2,,,,1,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Actual Score,59.0,55.3,,,,,2,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Delivery Target,,64.7,68.6,,,,1,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Actual Score,60.8,52.4,,,,,2,OVEC,906
20152016,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Delivery Target,,92.5,93.4,,,,1,WKEC,908
20152016,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Actual Score,91.7,85.7,,,,,2,WKEC,908
20152016,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,Delivery Target,Met Target,,No,,,,,3,WKEC,908
20152016,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Delivery Target,,92.5,93.4,,,,1,WKEC,908
20152016,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Actual Score,91.7,85.7,,,,,2,WKEC,908
20152016,038,FULTON,185,Fulton County,,---District Total---,185,,,Delivery Target,Met Target,,No,,,,,3,WKEC,908
20152016,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Delivery Target,,76.3,79.0,,,,1,WKEC,908
20152016,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Actual Score,73.7,77.3,,,,,2,WKEC,908
20152016,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Delivery Target,,76.3,79.0,,,,1,WKEC,908
20152016,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Actual Score,73.7,77.3,,,,,2,WKEC,908
20152016,038,FULTON,186,Fulton Independent,,---District Total---,186,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Delivery Target,,61.4,65.7,,,,1,OVEC,906
20152016,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Actual Score,57.1,55.2,,,,,2,OVEC,906
20152016,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Delivery Target,,60.5,64.9,,,,1,OVEC,906
20152016,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Actual Score,56.1,53.3,,,,,2,OVEC,906
20152016,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Delivery Target,,78.9,81.3,,,,1,SESC,907
20152016,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Actual Score,76.6,84.5,,,,,2,SESC,907
20152016,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Delivery Target,,78.9,81.3,,,,1,SESC,907
20152016,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Actual Score,76.6,84.5,,,,,2,SESC,907
20152016,040,GARRARD,195,Garrard County,,---District Total---,195,,,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Delivery Target,,81.8,83.8,,,,1,GRREC,902
20152016,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Actual Score,79.8,78.6,,,,,2,GRREC,902
20152016,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Delivery Target,,80.6,82.7,,,,1,GRREC,902
20152016,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Actual Score,78.4,77.3,,,,,2,GRREC,902
20152016,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Delivery Target,,76.6,79.2,,,,1,OVEC,906
20152016,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Actual Score,74.0,72.1,,,,,2,OVEC,906
20152016,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Delivery Target,,75.3,78.0,,,,1,OVEC,906
20152016,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Actual Score,72.5,72.1,,,,,2,OVEC,906
20152016,041,GRANT,201,Grant County,,---District Total---,201,,,Delivery Target,Met Target,,No,,,,,3,OVEC,906
20152016,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Delivery Target,,75.8,78.5,,,,1,WKEC,908
20152016,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Actual Score,73.1,80.8,,,,,2,WKEC,908
20152016,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Delivery Target,,74.4,77.2,,,,1,WKEC,908
20152016,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Actual Score,71.5,79.1,,,,,2,WKEC,908
20152016,042,GRAVES,205,Graves County,,---District Total---,205,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Delivery Target,,71.1,74.3,,,,1,GRREC,902
20152016,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Actual Score,67.9,69.7,,,,,2,GRREC,902
20152016,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Delivery Target,,71.1,74.3,,,,1,GRREC,902
20152016,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Actual Score,67.9,69.7,,,,,2,GRREC,902
20152016,043,GRAYSON,211,Grayson County,,---District Total---,211,,,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Delivery Target,,72.7,75.8,,,,1,GRREC,902
20152016,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Actual Score,69.7,73.4,,,,,2,GRREC,902
20152016,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Delivery Target,,72.7,75.8,,,,1,GRREC,902
20152016,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Actual Score,69.7,73.4,,,,,2,GRREC,902
20152016,044,GREEN,215,Green County,,---District Total---,215,,,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Delivery Target,,70.1,73.4,,,,1,KEDC,903
20152016,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Actual Score,66.8,71.1,,,,,2,KEDC,903
20152016,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,Delivery Target,Met Target,,Yes,,,,,3,KEDC,903
20152016,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Delivery Target,,70.1,73.4,,,,1,KEDC,903
20152016,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Actual Score,66.8,71.1,,,,,2,KEDC,903
20152016,045,GREENUP,221,Greenup County,,---District Total---,221,,,Delivery Target,Met Target,,Yes,,,,,3,KEDC,903
20152016,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Delivery Target,,75.9,78.6,,,,1,GRREC,902
20152016,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Actual Score,73.2,72.3,,,,,2,GRREC,902
20152016,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,046,HANCOCK,225,Hancock County,,---District Total---,225,,,Delivery Target,Delivery Target,,75.9,78.6,,,,1,GRREC,902
20152016,046,HANCOCK,225,Hancock County,,---District Total---,225,,,Delivery Target,Actual Score,73.2,72.3,,,,,2,GRREC,902
20152016,046,HANCOCK,225,Hancock County,,---District Total---,225,,,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,Delivery Target,Delivery Target,,76.5,79.1,,,,1,GRREC,902
20152016,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,Delivery Target,Actual Score,73.9,80.1,,,,,2,GRREC,902
20152016,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,Delivery Target,Delivery Target,,78.7,81.0,,,,1,GRREC,902
20152016,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,Delivery Target,Actual Score,76.3,68.3,,,,,2,GRREC,902
20152016,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000517,Delivery Target,Delivery Target,,74.4,77.2,,,,1,GRREC,902
20152016,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000517,Delivery Target,Actual Score,71.5,71.5,,,,,2,GRREC,902
20152016,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000517,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,047,HARDIN,231,Hardin County,,---District Total---,231,,,Delivery Target,Delivery Target,,75.0,77.8,,,,1,GRREC,902
20152016,047,HARDIN,231,Hardin County,,---District Total---,231,,,Delivery Target,Actual Score,72.2,73.0,,,,,2,GRREC,902
20152016,047,HARDIN,231,Hardin County,,---District Total---,231,,,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,Delivery Target,Delivery Target,,72.6,75.6,,,,1,SESC,907
20152016,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,Delivery Target,Actual Score,69.5,71.7,,,,,2,SESC,907
20152016,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,048,HARLAN,235,Harlan County,,---District Total---,235,,,Delivery Target,Delivery Target,,72.6,75.6,,,,1,SESC,907
20152016,048,HARLAN,235,Harlan County,,---District Total---,235,,,Delivery Target,Actual Score,69.5,71.7,,,,,2,SESC,907
20152016,048,HARLAN,235,Harlan County,,---District Total---,235,,,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,Delivery Target,Delivery Target,,73.6,76.6,,,,1,SESC,907
20152016,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,Delivery Target,Actual Score,70.7,80.6,,,,,2,SESC,907
20152016,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,048,HARLAN,236,Harlan Independent,,---District Total---,236,,,Delivery Target,Delivery Target,,73.6,76.6,,,,1,SESC,907
20152016,048,HARLAN,236,Harlan Independent,,---District Total---,236,,,Delivery Target,Actual Score,70.7,80.6,,,,,2,SESC,907
20152016,048,HARLAN,236,Harlan Independent,,---District Total---,236,,,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,Delivery Target,Delivery Target,,65.0,68.9,,,,1,CKEC,901
20152016,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,Delivery Target,Actual Score,61.1,71.0,,,,,2,CKEC,901
20152016,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,Delivery Target,Met Target,,Yes,,,,,3,CKEC,901
20152016,049,HARRISON,241,Harrison County,,---District Total---,241,,,Delivery Target,Delivery Target,,65.0,68.9,,,,1,CKEC,901
20152016,049,HARRISON,241,Harrison County,,---District Total---,241,,,Delivery Target,Actual Score,61.1,70.3,,,,,2,CKEC,901
20152016,049,HARRISON,241,Harrison County,,---District Total---,241,,,Delivery Target,Met Target,,Yes,,,,,3,CKEC,901
20152016,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,Delivery Target,Delivery Target,,77.7,80.2,,,,1,GRREC,902
20152016,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,Delivery Target,Actual Score,75.2,86.5,,,,,2,GRREC,902
20152016,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,050,HART,245,Hart County,,---District Total---,245,,,Delivery Target,Delivery Target,,77.7,80.2,,,,1,GRREC,902
20152016,050,HART,245,Hart County,,---District Total---,245,,,Delivery Target,Actual Score,75.2,86.5,,,,,2,GRREC,902
20152016,050,HART,245,Hart County,,---District Total---,245,,,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,Delivery Target,Delivery Target,,74.4,77.3,,,,1,KVEC,904
20152016,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,Delivery Target,Actual Score,71.6,80.6,,,,,2,KVEC,904
20152016,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,097,PERRY,246,Hazard Independent,,---District Total---,246,,,Delivery Target,Delivery Target,,74.4,77.3,,,,1,KVEC,904
20152016,097,PERRY,246,Hazard Independent,,---District Total---,246,,,Delivery Target,Actual Score,71.6,80.6,,,,,2,KVEC,904
20152016,097,PERRY,246,Hazard Independent,,---District Total---,246,,,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,Delivery Target,Delivery Target,,84.3,86.0,,,,1,WKEC,908
20152016,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,Delivery Target,Actual Score,82.5,83.6,,,,,2,WKEC,908
20152016,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,Delivery Target,Met Target,,No,,,,,3,WKEC,908
20152016,051,HENDERSON,251,Henderson County,,---District Total---,251,,,Delivery Target,Delivery Target,,77.9,80.3,,,,1,WKEC,908
20152016,051,HENDERSON,251,Henderson County,,---District Total---,251,,,Delivery Target,Actual Score,75.4,81.2,,,,,2,WKEC,908
20152016,051,HENDERSON,251,Henderson County,,---District Total---,251,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,Delivery Target,Delivery Target,,74.2,77.0,,,,1,OVEC,906
20152016,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,Delivery Target,Actual Score,71.3,79.5,,,,,2,OVEC,906
20152016,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,Delivery Target,Met Target,,Yes,,,,,3,OVEC,906
20152016,052,HENRY,255,Henry County,,---District Total---,255,,,Delivery Target,Delivery Target,,74.2,77.0,,,,1,OVEC,906
20152016,052,HENRY,255,Henry County,,---District Total---,255,,,Delivery Target,Actual Score,71.3,79.5,,,,,2,OVEC,906
20152016,052,HENRY,255,Henry County,,---District Total---,255,,,Delivery Target,Met Target,,Yes,,,,,3,OVEC,906
20152016,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,Delivery Target,Delivery Target,,79.7,81.9,,,,1,WKEC,908
20152016,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,Delivery Target,Actual Score,77.4,85.4,,,,,2,WKEC,908
20152016,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,053,HICKMAN,261,Hickman County,,---District Total---,261,,,Delivery Target,Delivery Target,,79.7,81.9,,,,1,WKEC,908
20152016,053,HICKMAN,261,Hickman County,,---District Total---,261,,,Delivery Target,Actual Score,77.4,85.4,,,,,2,WKEC,908
20152016,053,HICKMAN,261,Hickman County,,---District Total---,261,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,Delivery Target,Delivery Target,,75.1,77.8,,,,1,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,Delivery Target,Actual Score,72.3,78.5,,,,,2,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,Delivery Target,Delivery Target,,72.4,75.4,,,,1,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,Delivery Target,Actual Score,69.3,72.6,,,,,2,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,,---District Total---,265,,,Delivery Target,Delivery Target,,72.4,75.4,,,,1,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,,---District Total---,265,,,Delivery Target,Actual Score,69.3,73.8,,,,,2,WKEC,908
20152016,054,HOPKINS,265,Hopkins County,,---District Total---,265,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,Delivery Target,Delivery Target,,61.0,65.4,,,,1,SESC,907
20152016,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,Delivery Target,Actual Score,56.7,74.0,,,,,2,SESC,907
20152016,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,055,JACKSON,271,Jackson County,,---District Total---,271,,,Delivery Target,Delivery Target,,61.0,65.4,,,,1,SESC,907
20152016,055,JACKSON,271,Jackson County,,---District Total---,271,,,Delivery Target,Actual Score,56.7,74.0,,,,,2,SESC,907
20152016,055,JACKSON,271,Jackson County,,---District Total---,271,,,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,Delivery Target,Delivery Target,,87.1,88.6,,,,1,KVEC,904
20152016,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,Delivery Target,Actual Score,85.7,72.2,,,,,2,KVEC,904
20152016,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,013,BREATHITT,272,Jackson Independent,,---District Total---,272,,,Delivery Target,Delivery Target,,87.1,88.6,,,,1,KVEC,904
20152016,013,BREATHITT,272,Jackson Independent,,---District Total---,272,,,Delivery Target,Actual Score,85.7,72.2,,,,,2,KVEC,904
20152016,013,BREATHITT,272,Jackson Independent,,---District Total---,272,,,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,056,JEFFERSON,275,Jefferson County,018,Atherton High School,275018,056275018,210299000632,Delivery Target,Delivery Target,,79.8,82.0,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,018,Atherton High School,275018,056275018,210299000632,Delivery Target,Actual Score,77.5,79.2,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,018,Atherton High School,275018,056275018,210299000632,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000695,Delivery Target,Delivery Target,,80.5,82.6,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000695,Delivery Target,Actual Score,78.3,71.0,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000695,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,165,Brown School,275165,056275165,210299002027,Delivery Target,Delivery Target,,95.4,95.9,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,165,Brown School,275165,056275165,210299002027,Delivery Target,Actual Score,94.9,95.6,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,165,Brown School,275165,056275165,210299002027,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,045,Butler Traditional High School,275045,056275045,210299000644,Delivery Target,Delivery Target,,76.7,79.3,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,045,Butler Traditional High School,275045,056275045,210299000644,Delivery Target,Actual Score,74.1,72.8,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,045,Butler Traditional High School,275045,056275045,210299000644,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,179,Central High School,275179,056275179,210299000730,Delivery Target,Delivery Target,,58.9,63.4,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,179,Central High School,275179,056275179,210299000730,Delivery Target,Actual Score,54.3,44.5,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,179,Central High School,275179,056275179,210299000730,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000691,Delivery Target,Delivery Target,,40.2,46.8,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000691,Delivery Target,Actual Score,33.5,40.4,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000691,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,Delivery Target,Delivery Target,,69.6,73.0,,,,1,JEFF CO,909
